Market Name,Year,Count
Property Management,1991,1
Air Transportation,1991,1
Telecommunications,1991,1
Travel,1991,1
Transportation,1991,1
Computer,1991,1
Product Design,1960,1
Innovation Management,1960,1
Mobile Apps,2017,2
Media and Entertainment,2017,4
Music Venues,2017,2
Restaurants,2017,1
Travel,2017,2
Real Estate,2017,2
Social Entrepreneurship,2017,1
Shopping,2017,1
E-Commerce,2017,9
Machine Learning,2017,2
Biotechnology,2017,5
Pharmaceutical,2017,1
Artificial Intelligence,2017,9
Social Network,2017,2
Internet,2017,8
Pet,2017,1
Computer,2017,3
Software,2017,12
Automotive,2017,2
Transportation,2017,2
Autonomous Vehicles,2017,2
Funerals,2017,1
Apps,2017,2
Health Care,2017,8
Medical,2017,1
Life Science,2017,1
Drone Management,2017,1
Computer Vision,2017,3
SaaS,2017,6
Drones,2017,1
3D Technology,2017,1
EdTech,2017,2
Neuroscience,2017,1
B2B,2017,1
Marketplace,2017,2
Sharing Economy,2017,1
Jewelry,2017,1
Furniture,2017,3
Lifestyle,2017,2
Fitness,2017,2
Developer Tools,2017,2
Developer Platform,2017,1
Customer Service,2017,2
Web Development,2017,1
3D Printing,2017,2
ERP,2017,1
Enterprise Software,2017,2
Manufacturing,2017,2
Consumer Goods,2017,1
Retail,2017,1
Information Technology,2017,4
Financial Services,2017,1
Financial Exchanges,2017,2
Video Streaming,2017,1
Music Streaming,2017,3
Music,2017,3
Professional Services,2017,2
Social Media,2017,3
Advertising Platforms,2017,1
Content Delivery Network,2017,1
Video,2017,1
Retail Technology,2017,1
Simulation,2017,1
Virtual Reality,2017,2
Crowdfunding,2017,1
Therapeutics,2017,1
Religion,2017,1
Education,2017,1
Information Services,2017,2
Software Engineering,2017,1
Consumer Electronics,2017,1
Mobile Devices,2017,2
Smart Home,2017,1
Virtual Assistant,2017,1
Analytics,2017,2
Big Data,2017,2
Application Performance Management,2017,1
Robotics,2017,1
Cryptocurrency,2017,2
Management Information Systems,2017,1
Machinery Manufacturing,2017,1
Mobile,2017,1
Alternative Medicine,2017,1
Wellness,2017,2
Human Resources,2017,1
Recruiting,2017,2
iOS,2017,1
Food and Beverage,2017,1
Nightlife,2017,1
Brand Marketing,2017,1
Employment,2017,1
E-Learning,2017,1
Video Advertising,2017,2
Digital Media,2017,2
Console Games,2017,1
Gaming,2017,1
FinTech,2017,3
Banking,2017,1
Lending,2017,1
Employee Benefits,2017,1
Personalization,2017,1
Social Media Marketing,2017,1
Predictive Analytics,2017,2
Mobile Advertising,2017,1
Reputation,2017,1
Marketing Automation,2017,2
Data Mining,2017,1
Digital Marketing,2017,2
CRM,2017,1
Social Media Management,2017,2
Email Marketing,2017,1
Data Visualization,2017,1
Image Recognition,2017,1
Professional Networking,2017,1
Sales Automation,2017,1
Government,2017,2
GovTech,2017,1
Law Enforcement,2017,1
mHealth,2017,1
Psychology,2017,1
Cloud Data Services,2017,1
Market Research,2017,1
Broadcasting,2017,1
Test and Measurement,2017,1
Electronics,2017,1
Data Center,2017,1
Lighting,2017,1
Semiconductor,2017,1
Internet of Things,2017,1
Satellite Communication,2017,1
Energy Efficiency,2017,1
Medical Device,2017,1
Building Material,2017,1
Health Diagnostics,1985,1
Biotechnology,1985,2
Women's,1985,1
Health Care,1985,3
News,1985,2
Security,1985,1
Education,1985,1
Insurance,1985,1
Finance,1985,1
Analytics,1985,1
Information Technology,1985,1
Software,1985,3
Professional Services,1985,1
Management Information Systems,1985,1
Consulting,1985,2
Cloud Infrastructure,1985,1
Online Portals,1985,2
Cloud Data Services,1985,1
Digital Media,1985,1
Advertising Platforms,1985,1
Content Creators,1985,1
Mobile,1985,2
Medical Device,1985,1
Enterprise Software,1985,1
Hardware,1985,1
Wireless,1985,1
Lifestyle,1985,1
Art,1985,1
Retail,1985,2
E-Commerce,1985,1
Wholesale,1985,1
Supply Chain Management,1985,1
SaaS,1979,1
Life Science,1979,1
Health Care,1979,2
Travel,1979,1
Manufacturing,1979,2
Publishing,1979,1
Information Services,1979,1
Education,1979,1
Internet,1979,1
News,1979,1
Medical,1979,1
Biotechnology,1979,1
Information Technology,1979,1
Computer,1979,1
Software,1979,1
Social Media,1979,1
Internet of Things,1979,1
Enterprise Software,1979,1
Telecommunications,1979,1
ISP,1979,1
Mobile,1979,1
Cyber Security,1984,1
Network Security,1984,1
Virtualization,1984,2
Real Time,1984,1
Enterprise Software,1984,3
Mobile,1984,1
Hardware,1984,2
Computer,1984,1
Manufacturing,1984,2
Medical,1984,1
Biotechnology,1984,1
Biopharma,1984,1
Financial Services,1984,1
FinTech,1984,1
Accounting,1984,1
Advanced Materials,1984,1
Enterprise,1984,1
Software,1984,2
Shopping,1984,1
Lifestyle,1984,1
Fashion,1984,1
Communications Infrastructure,1984,1
Real Estate,1984,1
Property Management,1984,1
Infrastructure,1984,1
Construction,1984,1
Wireless,1984,1
Intellectual Property,1984,1
Semiconductor,1984,1
Financial Services,1986,1
Online Portals,1986,1
Crowdfunding,1986,1
Electronics,1986,2
Semiconductor,1986,1
Manufacturing,1986,1
Image Recognition,1986,1
Training,1986,2
Venture Capital,1986,1
Energy Efficiency,1986,1
Energy,1986,1
Security,1986,2
Impact Investing,1986,1
Software,1986,2
Biotechnology,1986,1
Genetics,1986,1
Health Diagnostics,1986,1
Pet,1986,1
Retail,1986,1
Retail Technology,1986,1
Mobile,1986,1
Communications Infrastructure,1986,1
Optical Communication,1986,1
Medical,1986,1
Health Care,1986,2
Therapeutics,1986,1
Hardware,1986,2
Augmented Reality,1986,1
Gaming,1986,1
Data Center,1986,1
Internet,1986,1
Video,1986,1
Digital Media,1986,1
Apps,1986,1
Enterprise Software,1986,1
Information Technology,1986,1
Software,1973,1
Internet,1973,1
Computer,1973,1
Banking,1973,1
Education,1973,1
Finance,1973,1
Health Diagnostics,1978,1
Biotechnology,1978,1
Marketing,1978,1
Electronics,1978,1
Shopping,1978,1
Retail,1978,1
E-Commerce,1978,1
Education,1981,1
Printing,1981,1
Medical,1981,1
Information Technology,1981,1
Health Care,1981,1
Electronics,1981,1
Software,1981,2
Hardware,1981,1
Semiconductor,1981,1
Manufacturing,1981,1
Solar,1969,1
Biotechnology,1969,1
Renewable Energy,1969,2
Fuel,1969,1
Manufacturing,1969,2
Semiconductor,1969,1
Electronics,1969,1
Information Technology,1969,1
Scheduling,1969,1
Q&A,1969,1
Health Care,1969,1
Medical,1969,1
Higher Education,1954,1
E-Learning,1954,1
Education,1954,1
Telecommunications,1954,1
Web Hosting,1954,1
VoIP,1954,1
EdTech,1914,1
Music,1914,1
Music Education,1914,1
Medical Device,1952,1
Biotechnology,1952,1
Pet,1952,1
VoIP,1988,1
Messaging,1988,1
Information Technology,1988,2
Call Center,1988,1
Unified Communications,1988,1
SaaS,1988,3
Public Safety,1988,1
Risk Management,1988,2
Transportation,1988,2
Enterprise Applications,1988,1
Software,1988,3
Enterprise Software,1988,1
Mobile Apps,1988,1
IT Management,1988,1
Analytics,1988,1
Music,1988,1
Satellite Communication,1988,1
Internet Radio,1988,1
News,1988,1
Security,1988,1
Medical Device,1988,1
Health Care,1988,2
Pharmaceutical,1988,1
Hardware,1988,1
Speech Recognition,1988,1
Trading Platform,1988,1
Financial Exchanges,1988,1
Finance,1988,1
Legal,1988,1
Document Management,1988,1
Consulting,1988,1
Mobile,1988,1
Digital Media,1988,1
Publishing,1988,1
Infrastructure,1988,1
Web Hosting,1988,1
Financial Services,1988,1
Insurance,1988,1
Biotechnology,1988,1
Health Care,1949,1
Medical Device,1949,1
Biotechnology,1949,1
Health Diagnostics,1949,1
Consulting,1949,1
Outsourcing,1949,1
Environmental Consulting,1965,1
Energy,1965,1
Renewable Energy,1965,1
Home Decor,1965,1
Home Renovation,1965,1
Manufacturing,1965,1
Biotechnology,1891,1
Medical,1891,1
Health Care,1891,1
Biotechnology,1982,1
Health Care,1982,1
Therapeutics,1982,1
Food Processing,1982,1
Real Estate,1982,2
Information Services,1982,1
Information Technology,1982,2
Analytics,1982,1
Geospatial,1982,1
Computer,1982,2
Cyber Security,1982,1
Security,1982,1
Web Development,1982,1
Video Games,1982,2
Telecommunications,1982,1
Software,1982,2
Manufacturing,1982,1
Wireless,1982,1
PC Games,1982,1
Gaming,1982,1
Hardware,1982,1
Real Estate Investment,1982,1
Commercial Real Estate,1982,1
Internet,1917,1
Retail,1917,1
E-Commerce,1917,1
Advertising,1851,1
Internet,1851,1
News,1851,1
Publishing,1851,1
Manufacturing,1851,1
Software,1906,1
Information Technology,1906,1
Hardware,1906,1
Consumer,1906,1
Medical,1906,1
Health Care,1906,1
3D Technology,1970,1
Optical Communication,1970,1
Manufacturing,1970,2
Medical Device,1970,1
Health Care,1970,1
Public Safety,1975,1
Software,1975,1
Geospatial,1975,1
Energy Efficiency,1975,1
Location Based Services,1975,1
Professional Services,1975,1
Network Security,1975,1
Video,1975,1
Smart Home,1975,1
Energy Management,1975,1
Physical Security,1975,1
Security,1975,1
Agriculture,1863,1
Biotechnology,1863,1
Chemical,1863,1
Health Care,1921,1
Non Profit,1921,1
Jewelry,1950,1
E-Commerce Platforms,1950,1
Retail,1950,1
Manufacturing,1885,1
Logistics,1885,1
Hospital,1971,1
Medical,1971,1
Health Care,1971,1
Medical,1929,1
Hospital,1929,1
Health Care,1929,1
Venture Capital,1953,1
Finance,1953,1
Health Care,1953,1
Energy,1953,1
Oil and Gas,1953,1
Energy Efficiency,1953,1
Textiles,1865,1
Consumer,1919,1
Retail,1919,1
Retail Technology,1919,1
Direct Marketing,1923,1
Analytics,1923,1
Customer Service,1923,1
Data Visualization,1923,1
Electronics,1976,2
Security,1976,1
Construction,1976,1
Hardware,1976,1
Consumer Electronics,1976,1
Retail,1976,1
Semiconductor,1976,1
Manufacturing,1976,1
Marketing,1976,1
Health Care,1924,1
Wellness,1924,1
Audio,1967,1
Consumer Electronics,1967,1
Hardware,1967,1
Infrastructure,1955,1
Product Search,1955,1
Manufacturing,1955,1
Industrial,1957,1
Apps,1957,1
Manufacturing,1957,1
Transportation,1957,1
Retail,1968,1
Seafood,1968,1
Restaurants,1968,1
Product Design,1968,1
Semiconductor,1968,1
Manufacturing,1968,1
Hardware,1968,1
Mobile,1968,1
Broadcasting,1968,1
Audio,1968,1
Developer Platform,1942,1
National Security,1942,1
Aerospace,1942,1
Manufacturing,1942,1
Biotechnology,1977,1
Pharmaceutical,1977,1
Health Care,1977,1
Consumer,1927,1
Automotive,1927,1
Manufacturing,1927,1
Software,1898,1
Digital Media,1898,1
Broadcasting,1898,1
Advice,1902,1
Banking,1902,1
Financial Services,1902,1
Wealth Management,1902,1
Cloud Computing,1974,1
Operating Systems,1974,1
Enterprise Software,1974,1
Collaboration,1974,1
Developer Tools,1974,1
Energy,1889,1
CleanTech,1889,1
Electrical Distribution,1889,1
Non Profit,1911,1
